 1803; Rainford RC-930, BS-910/ SEG, Rainford RC-223  (TV)  Huayu  ! Huayu !;1,35;Є
 1804B; Rainford RC-2040, Vestel, Shivaki 11UV19-2 (TV)  black  Huayu  ! Huayu !;1,50;Є
 1804W; Rainford RC-2040, Vestel, Shivaki 11UV19-2 (TV) большой серый  Huayu  !Huayu !;1,30;НЕМАЄ
 1806; Rainford, Vestel RC-2440  (TV) (=1811) P;1,30;Є
 1807; Rainford RM 112, RC-1123702/00,  N NEXT  (TV)  Huayu  ! Huayu !;1,20;Є
 1808; Rainford RC-1030  (TV) большой;0,95;Є
 1811; Rainford RC-1045  (TV)  (=1816)   prowest;1,45;Є
 1814; Rainford Oval 9012 RC-224  (TV);0,75;Є
 1816; Rainford RC-1241  (TV) (=1811) PNG;1,10;Є
 1818; Rainford 8093 000/ 8081 E00  (TV)  Huayu  ! Huayu !;1,15;Є
 1819; Rainford, Vestel RC-1940  (TV)  mini (=1820);1,05;Є
 1820; Rainford Vestel SF-148, RC3040  , Saturn ST-1422, Electron  (TV);0,85;Є
 1821; Rainford, Vestel RC3040  (TV)  (=1820)  ! Huayu !;1,00;Є
 1823; Rainford TV-3740C/Vestel RC-5010, RC-1548/AEG, RC-5010-11  (LCD TV) ! HQ !;1,40;Є
 1824; Rainford PT92-55E, PT92-70E Vestel  (TV);1,00;НЕМАЄ
 1829; Rainford RC-1CE3  (TV) (=1636);0,85;Є
 1830; Rainford HX-T07, Electron Rc02-R6+, Meredian  (TV);0,80;Є
 1832; Rainford RC-P1CE3, Meredian (TV) ! HQ !;1,10;Є
 1833; Rainford RC-332CLR, TFT2668SAC, TFT3268SAC  (TV);0,70;Є
 1840; Vestel, Telefunken RM-L1389 ! Huayu ! Унив.,;1,35;Є
 1841; Vestel RM-L1385 ! Huayu ! Унив.;1,65;Є
 30107; Vestel, Telefunken RM-L1526 ! Huayu ! Унив.,;2,80;Є
 3072; Vestel RM-L1200 ! Huayu ! Унив., (TV, LCD, LED);1,60;Є
;019 THOMSON;;
 1902; Thomson RCT-100  (TV)  Huayu  ! Huayu !;1,10;Є
 1904; Thomson RCT-3004 (RCT-3003) (TV)  Huayu  ! Huayu !  (замена 1901);1,25;Є
 1908; Thomson RCT-311TAM1 (TV)  ! Huayu !;1,05;Є
 1909; Thomson 29DMV88KH, TCL  (TV);0,80;Є
 1910; Thomson RCT-111TA1G  (TV)  Huayu ! Huayu !;1,30;Є
 1912; Thomson RCT-116TA1G  (TV)  Huayu  ! Huayu !;1,70;Є
 1914; Thomson RCT615TDM1  (TV+DVD+VCR+SAT+AUX)  (оригинал);1,60;МАЛО
 1924; Thomson RC1113022, RC1113020,  RC1113024/ 3139/ 238/ 16651 (29NE64)  (TV)  Huayu  ! Huayu !;0,85;Є
 1928; Thomson RC1994301/ RC1994906 (LCD42M61N20), TCL 32E92NH22C (LCD TV+DVD)  Huayu  ! Huayu !;2,30;Є
 1929; Thomson T6-0Q0036-H050X, TCL 20B10F50, West  (LCD TV)  Huayu  ! Huayu !;1,40;Є
 1933; Thomson RC1994925/ 32HR3230, TCL 32A12H, TCL 1994939  (LCD TV);1,65;Є
 1940; Liberton RC3000M13, Thomson RC3000M11, TCL RC3000M13  (LCD TV) ! HQ ! (=3971 унив);1,80;НЕМАЄ
 1941; Thomson RM-D811 ! Huayu ! Унив., кор. RCT615TDM1;1,10;Є
;020 TOSHIBA;;
 2005; Toshiba CT-9507  (=CT-9737, CT-9450, CT-9565)    (TV)  Huayu  ! Huayu !;0,85;Є
 2011; Toshiba CT-9782  (TV)  Huayu  ! Huayu !;0,90;Є
 2017; Toshiba CT-9922  (TV)  Huayu  ! Huayu !;0,90;Є
 2017x; Toshiba CT-9922  (TV);0,75;Є
 2018; Toshiba CT-90229  21LSR17/23/28,  21LSU17X/23X/28X  (TV)  Huayu  ! Huayu ! (=2043);1,20;Є
 2018x; Toshiba CT-90229, 21LZR17/23/28,  21LZU17X/23X/28X  (TV);0,80;НЕМАЄ
 2019; Toshiba CT-90253/CT-90126  (=2038);1,00;Є
 2020; Toshiba CT-9851 (TV) (=2017);0,95;Є
 2021; Toshiba CT-9858 /CT-9881/ CT-9880  (=CT-9992)  (TV);0,70;Є
 2030; Toshiba CT-90119/CT-90163  (TV)  Huayu  ! Huayu ! (=2045);1,05;Є
 2039; Toshiba CT-893/ CT-90279/ CT-889  (LCD TV+DVD)  Huayu  ! Huayu !;1,20;Є
 2042; Toshiba CT-90198  (LCD TV);0,65;МАЛО
 2044; Toshiba RM-D759 ! Huayu ! Унив., кор. CT-90287;2,50;Є
 2045; Toshiba RM-162B ! Huayu ! Унив., кор. CT-90119;1,05;НЕМАЄ
 2047; Toshiba CT-90326/CT-90329/90336) ! Huayu !  (=3022 );1,43;Є
 2051; Toshiba CT-90298  (LCD TV);1,70;НЕМАЄ
 2064; Toshiba CT-90400  (TV) P;1,05;Є
 2065; Toshiba CT-8023  (LCD TV+DVD)  Huayu ! Huayu !;1,35;Є
 2067; Toshiba CT-90272  (LCD TV+DVD+STB)  Huayu  ! Huayu ! (= 2068);1,80;Є
 2068; Toshiba RM-D809 ! Huayu ! Унив. кор.CT-90272;1,55;Є
 2069; Toshiba CT-90345  (LED TV)  Huayu  ! Huayu !;2,45;Є
 2081; Toshiba SE-R0329  (LCDTV+DVD)  Huayu  ! Huayu !;1,60;Є
 2087; Toshiba CT-90386 (LCD TV) ! Huayu ! (=3022, 2047);2,00;НЕМАЄ
 2088; Toshiba CT-32F2 ! Huayu !;1,90;Є
 2090; Toshiba RM-L1106  (PBOX) ! Huayu ! Унив., (LCD TV);1,95;Є
 2091; Toshiba RM-L1625  (PBOX) ! Huayu ! Унив., (LCD TV);2,40;Є
 2092; Toshiba RM-L1658  (PBOX) ! Huayu ! Унив., корп. Toshiba CT-8528;2,70;Є
 2093; Toshiba RM-L1328 ! Huayu !;2,20;Є
 2094; Toshiba CT-8528 (CT-8533)  (LCD TV) ! Huayu !  =2092;0,00;НЕМАЄ
 3021; Toshiba RM-L1178 ! Huayu ! Унив., (LCD TV)  3D кор. CT-90405/CT-90388;1,35;Є
 3022; Toshiba RM-L890 ! Huayu ! Унив.,(LCD/LED/TV) кор. CT-90326;1,50;Є
 3067; Toshiba RM-L1278 ! Huayu ! Унив., 3D кор. CT-8040;2,50;Є
;021 Пульты для DVD;;
 2102; DVD Elenberg RC-D010E, Supra, Hyundai 2430 2445 2450 D80009 код 00FB Huayu  ! Huayu !;0,45;НЕМАЄ
 21102; DVD BBK RC26-02R/ RC26-05R USB/ RC26-12/ RC116/ RC118, DV216SI, 917SI USB Huayu  ! Huayu !;1,55;НЕМАЄ
 2113b; DVD Pioneer, Panasonic, Deza DA-02 Huayu  ! Huayu !;0,45;Є
 2114; DVD Orion DVD3 838/ 837/ 205/ 841, Sven HD1040,  Akai P6842/  P6342/  P6840, Sitronics 4311 Huayu  ! Huayu !;0,50;Є
 2122; DVD NEXON 4350, TCL, Saturn ST-1706, West 5132/ 5133,  Bimatek D-1152 VKP Huayu  ! Huayu !;0,45;МАЛО
 2131; DVD MUSTEK RC-MTK Huayu  ! Huayu !;0,50;МАЛО
 2135; DVD TCL RD-8006T/ RD-8010, Saturn Huayu  ! Huayu !;0,50;МАЛО
 2137; DVD Rainford 398/ 318/ 3119/ 320A, Nash 8202  D80010  Huayu  ! Huayu !;0,30;МАЛО
 2145; DVD Elenberg R802E, Meredian R706, Supra R802E, Hyundai 3629/ 5015 Huayu  ! Huayu !;0,10;МАЛО
 2146; DVD BBK RC 26-01R/ RC116/ RC118  (=21102);1,35;Є
 2146D; DVD BBK RC26-05R USB/ BBK RC26-02R USB/ RC26-12/ RC116/ RC118 Huayu  ! Huayu !  (=21102);1,60;НЕМАЄ
 2146n; DVD BBK RC 26-01R не оригинальный корпус;0,50;Є
 2147; DVD Rainford 4100/ 4102,  Polar SF091 D80011;0,30;Є
 2151; DVD Elenberg R601E2  ( DVDP-2410);0,70;НЕМАЄ
 2165; DVD Rainford KM-118, DVD-3300;0,95;МАЛО
 2188; DVD DEX DVP-155/ DVP-171/ DVP-181  Huayu  ! Huayu !;0,95;МАЛО
 2407; BBK RC 073-01R  (HT) Huayu  ! Huayu ! (оригинальный корпус);1,60;Є
 24102; DVD Saturn ST-DV77XX;1,00;НЕМАЄ
 24109; DVD DEX DVP-274;0,55;МАЛО
 24110; DVD DEX DVP-280;0,55;МАЛО
 2435; DVD Hyundai H-5041-N, Elite, Supra, Alpari DP702;0,50;МАЛО
 2436; DVD Hyundai H-5049-N, Elite, Supra;0,45;МАЛО
 2482; Elenberg HR-D66E ! Huayu ! Унив., (DVD) копус Elenberg RC-D010E вариант-2;0,95;Є
 2485; Elenberg HR-D699 ! Huayu ! Унив., (DVD) копус DVDP2404;0,50;Є
 2489; DVD Bravis DVD-560/ 607N, Shivaki;0,60;МАЛО
;022 MYSTERY;;
 2201; SUPER SP-600, 9565, MIYOTA M-TV-6660R, GALANT, OPERA для портативного/автомобильного (LCD TV);0,50;Є
 2225; Konka, Jinlipu CD3728B, CD3730, Opera OP-3728B, Siesta J-3798A TV;1,05;МАЛО
 2235; Premiera RTR-830TX, Shivaki TV-807WD, ERGO, VITEK, OPERA  для портативного/автомобильного (LCD TV);0,55;Є
 2273; Mystery KT1045, MTV-2622LW  (LCD TV) PNB;1,30;Є
 2274; Mystery MTV-3210W, Ergo, Elenberg, Thomson (замена 1696)  (LCD);1,45;Є
 3158; Mystery MTV-3224LT2, BLAUPUNKT, Sensor SLE19F55M4/SLE22F55M4  (LCD TV) Huayu  ! HQ !;1,33;Є
;023 ПРОШИВАЕМЫЕ;;
 2323; Пульт прошиваемый Longer  CLR79815-E4 USB / IR Prog (4 в 1) (TV+DVD+VCR/SAT+AUX);3,60;НЕМАЄ
 2324; Пульт прошиваемый CHANGER (4 в 1) (TV+DVD+VCR/SAT+AUX);4,50;НЕМАЄ
 2325; Пульт прошиваемый CHANGER (DVD);2,75;НЕМАЄ
;025 START, WEST, ELECTRON-1, KONKA,PATRIOT, ROLSEN;;
 2502; Rolsen K10N-C5, Akira K10N-C19, West, Changhong ! Huayu !;1,20;Є
 2503; Rolsen K11F-C9, West, Changhong  (TV);1,00;Є
 2504; Rolsen K10B-C1, West, Changhong  (TV);0,80;Є
 2505; Rolsen KEX1D-C55/-C6/-C22/-C23/-C8 (=2525, 2509) P;1,15;Є
 2509; Digital KEX1D-C82, KEX1D-C35  (=2525);1,15;Є
 2512; Start 54D5A, Konka 1482, Jinlipu  (TV) ! Huayu !;1,10;Є
 2513; Start NP-41A  (замена 2527, 1035);1,25;НЕМАЄ
 2515; Rolsen WH55A, Bravis P01S-N, Orion SPP2922FL, SPP2920 (замена 1035);1,25;МАЛО
 2516; Konka-Opera1428, KONKA CTV-1429, TA8803, TA-8831 (TV) (=1610);0,95;МАЛО
 2518; Konka 52K7A  (TV)  Huayu  ! Huayu !;0,75;Є
 2520; West, Changhong K11F-C15/ K11F-C14, Digital  (TV)  Huayu  ! Huayu ! (=2503);0,85;Є
 2523; Rolsen, West K10N-C1/ K10N-C12, Electron KEX2C-C4(=2525);0,90;Є
 2525; Electron KEX2D-C6, Rolsen  (TV)  (=2523, 2510, 2531, 2538, 2509);1,25;НЕМАЄ
 2526; Patriot RC02-35  (=3420);0,95;Є
 2527; Patriot RC02-36, KM1438  (TV)  Huayu  ! Huayu ! (замена 2513, 1035);1,15;Є
 2530; Start P81, Digital-Konka, Rotex (=2517, 3420);1,05;Є
 2532; Konka, Jinlipu, Opera OP-3728B (OSD+GAME+PP) LG 55K2  (TV);0,95;Є
 2534; West K18F-C16, K18F-C24, Digital K18F-C41, Electron, Orion немцы D81000  (TV);0,85;Є
 2547; DMTECH TM FOXTROT, PRESTIGIO, Rolsen LC03-AR028A  (LCD TV)  Huayu  ! Huayu !;1,60;МАЛО
 2549; West EN-21624C  (LCD TV);0,70;НЕМАЄ
 2553; Rolsen RM-563BFC ! Huayu ! Унив., кор. K10N-C5;1,10;НЕМАЄ
 2559; Digital DL-32J85/ DL-42J85/ DL-32J82/ DL-32J76/ DL-42J82/ DL-19J80  (LCD TV);1,15;МАЛО
 2562; Patriot KM-1428/ KM-1429 микросхема 9012  (TV);0,95;Є
 2568; Hisense EN-31603A, BBK EN-31603B, Rolsen EN-31603R  (LCD TV)  Huayu  ! Huayu !;1,50;Є
 2576; Digital DLE-4011, DLE-3210  (LED TV);1,35;МАЛО
 2579; Digital DLE-3221T LED TV  Huayu  ! Huayu !;1,50;Є
 3137; West TU2145/2144/2140/2912, Hyundai, Meredian, Changhong (TV);1,20;Є
;026 BEKO;;
 2601; Beko RC-613311  (TV);1,55;МАЛО
 2603; Beko RC-46111/ TH-492/ 12:1 sleep  (TV)  ! Huayu !;1,00;Є
 2604; Beko RC-7SZ206  (=2605);1,40;НЕМАЄ
 2605; Beko TH-493 12.5 menu  (TV)  Huayu  ! Huayu !;1,60;Є
 2611; Beko RC8091, RC5B718F 100Hz  (TV) Huayu  ! Huayu !;1,25;МАЛО
;027 УНИВЕРСАЛЬНЫЕ;;
 2702; Унив. ! обучаемый ! RM-L987E ! Huayu ! (TV SAT CD VCR A/C) с дисплеем;5,00;Є
 2707; Унив. HR-E877 ! Huayu ! Green (TV) инстр. на русском;1,35;Є
 27100; Унив. RM-L1236  ! Huayu ! (LCD/LED TV)  HD 3D ! Huayu ! Huayu;1,90;Є
 27102; Унив. iHandy CRC1908  3 in 1 водонепроницаемый;2,50;Є
 27105; Унив. URC1500 ! Huayu !  (LCD LED TV);1,50;Є
 27108; Унив. RM-L1316 ! Huayu !  (MULTI BRAND);1,65;Є
 27112; Унив. URC1511 ! Huayu !  (LCD LED TV);1,85;НЕМАЄ
 27113; Унив. HUAYU RM-P1375 универсальный для проекторов;1,70;Є
 27114; Унив. RM-L1256+  PBOX  ! Huayu !  (LCD LED TV);1,65;МАЛО
 27115; Унив. iHANDY CRC0447 (DVB-T2+TV)  корп T62A;2,00;Є
 27116; Унив. RM-L1506  PBOX  ! Huayu !  (LCD LED TV);1,50;НЕМАЄ
 27117; Унив. RM-L1280 SMART+AMAZON+NETFLIX универ. под разные бренды;1,50;НЕМАЄ
 27121; Унив. HUAYU URC1699;2,70;Є
 2719; Унив. ! обучаемый ! SRM-403E Chunghop;3,30;Є
 2721; Унив. ! обучаемый ! HL-1340E 3 in 1  ! Huayu !;2,40;НЕМАЄ
 2738; Унив. ! обучаемый ! RM-L810 ! Huayu ! (TV+SAT+AUX+DVD+VCR)  10 in 1;1,80;Є
 2747; Унив. R-TV3 HUAYU RM-L1382;1,05;Є
 2758; Унив. RM-557B ! Huayu !  (LCD LED TV);0,60;МАЛО
 2759; Унив. RM-L900 ! Huayu !  (LCD LED TV);1,00;Є
 2767; Унив. RM-L1050 ! Huayu !  (LCD+DVD+BD);1,60;Є
 2770; Унив. RM-L1130+12  ! Huayu !  (LCD LED HDTV);1,85;Є
 2775; Унив. RM-L1098 ! Huayu !  (LCD LED TV) без коробки;2,15;Є
 2776; Унив. HUAYU RM-L1120+12  (LCD LED HDTV);2,02;Є
 2777; Унив. RM-L1195+ ! Huayu ! (LCD HDTV) (весь китай, корп. AA59-00581A (ин.на рус.яз.с цв.фото));1,65;НЕМАЄ
 2783; Унив. SAT1111+F ! Huayu ! (SAT+T2+TV)  3 в 1;1,25;НЕМАЄ
 2784; Унив. RM-D1155+10 (DVB-T2+TV) ! Huayu ! с обучаемым блоком для TV (=2792);1,60;Є
 2786; Унив. MAK BASIK (3 in 1)  оригинал Польша;1,65;Є
 2791; Унив. RM-D1266+D (SAT+ DVB-T2+TV)  ! Huayu ! с обучаемым мини блоком для TV;1,75;Є
 2792; Унив. RM-D1258 VER.2022 (DVB-T2)  ! Huayu !;1,55;Є
 2793; Унив. RM-D1312 ! Huayu !  (TV/LCD/LED+DVB-T2+SAT+DVD+BD) подходит на все в таком корпусе!;1,65;Є
 2796; Унив. IHandy LR-LCD 707E (LCD/LED TV) под китайские бренды;1,12;Є
;028 ДЛЯ КОНДИЦИОНЕРОВ;;
 2802; A/C унив. K-2E MULTI BRAND ! Huayu ! (5000 in 1);3,10;НЕМАЄ
 2803; A/C унив. K-3E MULTI BRAND ! Huayu ! (5000 in 1) русская инструкция;3,10;НЕМАЄ
 2805; A/C унив. K-1038E+L MULTI BRAND ! Huayu ! (1000 in 1) белые, инструкция на русском;2,55;НЕМАЄ
 2809; A/C унив. KT-9018 MULTI BRAND ! Qunda !  (4000 in 1) белые ! оригинал !;3,10;НЕМАЄ
 2810; A/C унив. Q-1000E MULTI BRAND ! Huayu ! (1000 in 1);2,80;НЕМАЄ
 2816; A/C унив. KT-e08 MULTI BRAND ! Qunda ! (6000 в 1) ! Оригинал !;3,10;НЕМАЄ
 2823; A/C унив. SAMSUNG HUAYU K-SA 1089;2,80;Є
 2836; A/C унив. Mitsubishi (9-12);2,40;Є
 2844; A/C унив. PANASONIC 15-12-09 (=2843,2821);1,60;Є
 2857; A/C унив. GREE YT1F;2,84;Є
 2864; A/C унив. SATURN YKR-F/002, YKR-F/001;3,40;НЕМАЄ
 2867; A/C унив. YORK K-YK 1338 ! Huayu !;2,65;Є
 2868; A/C унив. MITSUBISHI K-MB 1550 ! Huayu !;2,50;Є
 2869; A/C унив. MULTI BRAND K-6200  ! Huayu !;4,25;НЕМАЄ
 2878; A/C унив. MULTI BRAND K-6100  ! Huayu !;4,70;Є
 2879; A/C унив. DAIKIN K-DK 1339  ! Huayu !;2,90;Є
 2881; A/C унив. Huayu K-GR1355 GREE  Сooper&Hunter (C&H);2,60;Є
 2882; A/C унив. CARRIER K-CR 1519  ! Huayu !;2,35;Є
;029 ELECTRON-2, HORIZONT, ВИТЯЗЬ, RUBIN;;
 2903; Philips SAA3010T  (TV)  Huayu  ! Huayu !;0,85;Є
 2907; Philips Bp 6  (TV)  Huayu  ! Huayu ! (=2914);1,35;Є
 2912; RC-4 М с синей крестовиной  (TV);0,90;Є
 2914; RC-5 лодочка  (TV)  Huayu  ! Huayu !;0,70;Є
 2915; Витязь, Горизонт RC-5, VITYAS  (TV);0,85;Є
 2916; Horizont RC 6-7  (TV)  Huayu  ! Huayu !;1,60;Є
 2919; Rubin, Горизонт RC-7  (=2915)  prowest;1,35;Є
 2923; Electron, Rekord G1 (TV) Huayu ! Huayu !;0,90;Є
 2924; Витязь RC-6-1, ПДУ-10  (TV) (=2915);1,30;Є
 2924h; Витязь RC-6-1, ПДУ-10  (TV)  (=2915)  ! Huayu !;1,70;Є
 2926; Electron, Digital, West С2113S, CS2119, CS2130, Alpari,  Akira ACH-P-2  (LCD TV)  Huayu  ! HQ !;1,20;Є
 2927; Electron, Digital, West, Alpari T-81100  (TV+TXT) PR;1,25;Є
 2937; Horizont RC 7-7  (TV) PNGx;1,55;Є
 2940; Electron RC-GK22G1, Akira, VR CT-21VUAS-G  (TV);1,00;Є
 2941; Horizont RC 7-8  (TV)  Huayu  ! Huayu !;0,80;Є
 2942; Akira KLC5A-C12, Xoro, Electron GK23J2C1, Sitronics RK41A Huayu  ! Huayu !;0,70;НЕМАЄ
 2945; Electron RC-C18, Alpari, Digital, Saturn, West, Akira GRK34E-C56  81101 (TV)  Huayu  ! Huayu !;1,30;МАЛО
;031 BBK, ELENBERG, SMART, WEST, DEX;;
 2110; BBK LT115 BBK RC1951, RC1524 (=2140);0,95;НЕМАЄ
 2140; BBK LT121, LD1913SU, LD2213SU (TV+DVD)  B;1,60;Є
 3101; Vidimax RC-3004, AEG, Akai, Amcol, Clatronic  (TV);1,45;МАЛО
 3109; BBK EN-21610, LT2614, Akira FH07H, Sitronics EN-21610, Rolsen EN-21610, Daewoo EN-21635  (LCD TV)  Huayu  ! Huayu !;1,50;Є
 31103; ELENBERG 48DF5030, LIBERTY, AKAI LES-48X87WF ! Huayu !;1,65;Є
 3128; Meredian LCD-3010, Philips RC1205B (замена 1579);1,10;НЕМАЄ
 3131; BBK RC-1902, LT1526/ 1902S/ 1918S/ 1928S, Shivaki N2001508  (LCD TV)  Huayu  ! Huayu !;1,55;Є
 3142; BBK RC-1529/ Mystery TC1860F, MTV1907, Supra LC-3204W (=3152) (LCD )  B;1,60;Є
 3146; DEX LE-1970/ LE-1980/ LT-2212/ LT-3240/ LT-3251/ LE-3245  (LCD TV);1,55;Є
 3147; DEX  LT-2220/ LT-2200/ LT-2611/ LT-3211/ LT-3250  (LCD TV);1,50;Є
 3151; BBK RC-2603, RC3704, Sanyo PRIMA  (LCD TV)  Huayu  ! Huayu !;1,55;Є
 3152; BBK RC-3229, Mystery KT6949M, TV-1911LW, MTV-1914LW, MTV-3207W  (LCD TV) (Huayu !;1,65;НЕМАЄ
 3170; BBK RC-LEM101  (LED TV)  ! Huayu !;2,20;Є
 3188; Elenberg 32AH4230 (LED TV)  Huayu  ! Huayu !;1,50;Є
 3191; Elenberg 32DH4430, Manta LED320M9 (LED+T2)  Huayu ! HQ !;1,25;Є
 3193; Elenberg 32DH5330, 55ULES82T2M ! Huayu !;1,70;Є
 3198; Elenberg 32DH4330, Harper 42F660T LCD TV Huayu  ! HQ !;1,40;Є
 3199; SMART 43FHDT2S2SM8-S ! Huayu !;2,30;НЕМАЄ
;032 ROMSAT, MANTA, VINGA, MIRTA;;
 1836; Romsat 43F350T2, GoGEN, Funai, Grundig (=1842, 30105);1,45;Є
 1842; Romsat 43F350T2, Funai, Grundig, Vestel  ! Huayu ! Унив., (LCD/LED/HDTV);1,40;Є
 30105;  Vestel RM-L1390 ! Huayu ! Унив., =1842;1,65;Є
 31102; ROMSAT 32HH1830/ AL46D (LCD TV) ERISSON/ DNS/DEXP/ORION/ FUSION;2,15;Є
 3125; MANTA, Nokasonic LCD 838, DEX LT1501/ 1502, 22E1F, 2407, 2607, 3201 LE2200, Hyundai  (LCD TV);1,00;НЕМАЄ
 3201; MANTA LED9320E1S, TDLex  LE-32Z1T2 Huayu  ((= по плате 2963, 2957, 3309);1,25;НЕМАЄ
 3202; ROMSAT 32HK1810T2/43UKS1810T2 Huayu  !Huayu !;1,60;НЕМАЄ
 3210; ROMSAT 40F182T2, 40F189T2 (LED TV)  ! Huayu ! (=1599);1,80;НЕМАЄ
 3215; VINGA S43FHD20B/L40FHD22B/S55UHD20B/S75UHD20G/S65UHD20B/E55UHD20B, Satelit 24H9100T(=3716);1,80;Є
 3217; OZONE HD 19HN82T2 (LCD)  Huayu ! HQ !;1,25;Є
 3220; VINGA L43FHD20B, M50UHD20G, Satelit 24H9100T, Sensor SLE40F11/SLE43F12/SLE43F12 LCD TV ! HQ !;1,30;НЕМАЄ
 3221; HOFFSON A43FHD100T2S, ROMSAT32HX1850T2, AKAI P;1,95;НЕМАЄ
 3486; ROMSAT 24H0052, 32H0082T2 / LES-65B47M Huayu  ! Huayu !;1,90;Є
 3494; ROMSAT 22-32FMC1720T2;1,40;Є
 3611; MANTA LED93205 / LED5003 , Telefunken TF-LED28S48T2 (LED) ! HQ !;1,20;МАЛО
 3612; MIRTA LE342A6F (LED TV) ! Huayu !  Huayu;1,65;Є
;033 XIAOMI, STRONG, EUROSKY, LUXEON;;
 2508; Elite, West TC9012-01S-N, HOB026 Akita  (TV)  Huayu  ! Huayu !;0,65;МАЛО
 2573; LUXEON  LED3213/ LED2313/ LED1911/ LED2311, DEX LE3275,(=2955);1,65;НЕМАЄ
 3309; ROMSAT/ONKYO LED50UHD400ONST2, SATURN LED40FHD500UST2  (= по плате 2957, 2963, 3193, 3309, 31103);1,70;НЕМАЄ
 3310; LEGEND ED20DF-01/SAMSUNG/LG  L42/L32 LED корп Y-72C  B;1,85;Є
 3311; EUROSKY TV E32LHRT2C Huayu ! HQ ! (08F7);1,35;Є
 3312; XIAOMI XMRM-00A for Mi TV 4X 4K 4S, Mi TV Box S, Mi TV Stick box (MI-V1);7,30;НЕМАЄ
 3314; XIAOMI XMRM-006 FOR MI BOX S Bluetooth+Voice ( MI-V2 );7,90;Є
 3315; XIAOMI for Mi TV ! Huayu ! Унив., IR RM-S1;1,40;НЕМАЄ
 3319;" XIAOMI for Mi TV 4A-32""-43"" 4A 4S 4X 4K 4S  XMRM-007";6,80;Є
 3321; XIAOMI XMRM-010 BLUETOOTH з голосовим керуванням;10,90;НЕМАЄ
 3322; XIAOMI BT-MI01 Унив.;5,80;НЕМАЄ
 3487; Strong 4003 24HX4003, 32HX4003, 40FX4003/ SENSOR;2,00;НЕМАЄ
;034 BRAVIS-2, GRUNHELM, LIBERTON, CHINA TV,;;
 2955; Liberton EP-22, Bravis,Horizont RC-E23, Orion LCD2623 (=1043 (95%));1,70;НЕМАЄ
 2957; Bravis LED-3228/ LED-3238 (=0227, 2963, 3201, 3309) PNB;1,60;Є
 2963; Bravis LED-24D1900/Romsat 50UX1850T2/Mystery MTV-4332LT2/SATURN (= 2957,0227, 3201, 3309);2,25;Є
 3403; Hyundai 56M2-901, 56M2-902, 5Z51-902, SUPER KR-05  (TV);0,95;Є
 3409; Grol RS09-M301, RS09-M351, RS09-MS33  (TV);0,65;Є
 3410; Bravis P01S-N (TV1516)  (TV)  Huayu  ! Huayu !;0,80;Є
 34101; CHANGHONG RM-L1718 ( BRAVIS UHD-50M8000) ! HUAYU ! универ.;2,60;Є
 34102; GRUNHELM, BRAVIS, AIWA RM-L1713 ! HUAYU ! универ.;2,00;НЕМАЄ
 34103; Bravis LED-32/43/H7000, UHD-32/50M8000  =34101;2,40;Є
 3411k; China TV (Daewoo, WEGA, LG) корпус Konka HX55K8  (TV)  Huayu  ! Huayu !;0,75;Є
 3411S; China TV  XU-5Z51S  (TV)  корпус Sharp P;1,00;Є
 3412G; Hyundai  BC-3010-06R, Supra 21F1A,  Akira 29SG9AN  (TV);0,75;Є
 3412M; Supra BC-1202-1 (MIX), Akira, Hyundai, Grol  (TV)  Huayu  ! Huayu !;1,00;Є
 3412Mx; Supra BC-1202-1 (MIX), Akira, Hyundai, Grol  (TV);0,70;Є
 3414; Sitronics 50J1, Telefunken, LG 57L8, Sony 55L7  (TV)  Huayu  ! Huayu !;0,78;Є
 3416; Grol RS09-M333, Elekta CTV-1440  (TV)  Huayu  ! Huayu ! (=3409);0,75;МАЛО
 3417; Saturn 9381-157, Digital NT11106-111/123 (=3420, 2517);1,15;НЕМАЄ
 3420; Hyundai MB-105, Nexon, Nokasonic, Akai, Saturn  (TV)  Huayu  ! Huayu !;0,80;Є
 3421; China TV  Jinlipu 7461 (TV)  корпус 1342 SLEEP (sys 011C ) Huayu  ! Huayu !;0,80;Є
 3421A; China TV  Jinlipu 7461 (TV)  корпус 1342 SCAN (sys 013C )  Huayu  ! Huayu !;0,65;НЕМАЄ
 3423; Bravis LCD1501, Erisson 20ML01, Hyundai BT-0481C/ H-LCD1508  (LCD TV);0,80;Є
 3426; Bravis Black (LCD TV);0,75;Є
 3427; Bravis ZVT03, Shivaki, Erisson RC-15D, Weston  (TV)  Huayu  ! Huayu !;1,00;Є
 3434; China TV KLX-55K9H  (TV)  корпус Sharp;0,95;НЕМАЄ
 3436; Hyundai H-LCDVD2200,/1912/ 3200/ 3201/ 3212, Mystery, Supra LC2622WD Huayu ! Huayu !;1,70;Є
 3436A; Saturn LCD-322, Bravis LED-3268, LED-DH3230BH, Digital DLE-2715, Ergo, Hyundai, Honda  Huayu  ! Huayu !;1,70;Є
 3436Ax; Bravis LED-3268, LED-DH3230BH;1,50;МАЛО
 3437; Saturn LCD153/ LCD191/ LCD193/ LCD223, Hyundai H-LCD1510/ 24V1, Supra LC1922W (LED TV) Huayu ! Huayu !;1,60;Є
 3437A; Saturn LED-321, Bravis LC-19A40, Shivaki K78, Rolsen, Hyundai, Supra, Витязь K35/ K77, Polar ! Huayu !;1,30;Є
